PDT000227525.2|SAMN07358031||Escherichia coli||PNUSAE008322|Pathogen: clinical or host-associated	SRR5875733
PDT000355541.1|SAMN09740573||Escherichia coli||PNUSAE016217|Pathogen: clinical or host-associated	SRR7620645
PDT000367024.1|SAMN09908930||Escherichia coli||PNUSAE017089|Pathogen: clinical or host-associated	SRR7750673
PDT000201312.2|SAMN06704596||Escherichia coli||PNUSAE006655|Pathogen: clinical or host-associated	SRR5438294
PDT000146546.2|SAMN05725688||Escherichia coli||2014C-3796|Pathogen: clinical or host-associated	SRR4115626
PDT000242602.2|SAMN07605602||Escherichia coli||PNUSAE008432|Pathogen: clinical or host-associated	SRR6057742
PDT000083992.2|SAMN03939347||Escherichia coli|Undetermined:HNT|PNUSAE001046|Pathogen: clinical or host-associated	SRR2480672
PDT000127743.2|SAMN04870886||Escherichia coli|E. coli O45:Isolate to CDC|PNUSAE002641|Pathogen: clinical or host-associated	SRR3457668
PDT000124929.2|SAMN04632363||Escherichia coli|E. coli O186:NM|PNUSAE002735|Pathogen: clinical or host-associated	SRR3371914
PDT000212387.2|SAMN06921745||Escherichia coli||PNUSAE006919|Pathogen: clinical or host-associated	SRR5588525
PDT000266338.2|SAMN08045886||Escherichia coli||PNUSAE010979|Pathogen: clinical or host-associated	SRR6314047
PDT000237100.2|SAMN07532264||Escherichia coli||PNUSAE008785|Pathogen: clinical or host-associated	SRR5983084
PDT000084147.2|SAMN03846967||Escherichia coli|E. coli O186:H2|PNUSAE000912|Pathogen: clinical or host-associated	SRR2481264
PDT000310653.2|SAMN09005835||Escherichia coli||PNUSAE013486|Pathogen: clinical or host-associated	SRR7086605
PDT000184451.2|SAMN06229859||Escherichia coli||PNUSAE005620|Pathogen: clinical or host-associated	SRR5222987
PDT000084145.2|SAMN03861989||Escherichia coli|E. coli O186:H2|PNUSAE000910|Pathogen: clinical or host-associated	SRR2481262
PDT000250872.2|SAMN07554741||Escherichia coli||PNUSAE009173|Pathogen: clinical or host-associated	SRR6164715
PDT000362563.1|SAMN09830022||Escherichia coli||PNUSAE016899|Pathogen: clinical or host-associated	SRR7691680
PDT000321935.1|SAMN09289801||Escherichia coli||PNUSAE014344|Pathogen: clinical or host-associated	SRR7244115
PDT000321951.1|SAMN09289817||Escherichia coli||PNUSAE014370|Pathogen: clinical or host-associated	SRR7244131
PDT000167945.2|SAMN06093975||Escherichia coli|||Pathogen: clinical or host-associated	SRR5082112
PDT000150926.2|SAMN05851577||Escherichia coli||2013C-3518|Pathogen: clinical or host-associated	SRR4308340
PDT000130995.2|SAMN05001383||Escherichia coli|E. coli O186:H2|PNUSAE002962|Pathogen: clinical or host-associated	SRR3540713
PDT000387691.1|SAMN10170506||Escherichia coli||PNUSAE018941|Pathogen: clinical or host-associated	SRR7958314
PDT000359180.1|SAMN09779906||Escherichia coli||PNUSAE016567|Pathogen: clinical or host-associated	SRR7656184
PDT000107435.2|SAMN04496119||Escherichia coli|E. coli O186:H2|PNUSAE002186|Pathogen: clinical or host-associated	SRR3175125
PDT000243715.2|SAMN07624717||Escherichia coli||PNUSAE009568|Pathogen: clinical or host-associated	SRR6072236
PDT000114998.2|SAMN04558435||Escherichia coli|E. coli O186:H2|2015C-3933|Pathogen: clinical or host-associated	SRR3231645
PDT000163036.3|SAMN06012640||Escherichia coli||PNUSAE004829|Pathogen: clinical or host-associated	SRR5054646
PDT000317582.1|SAMN09232488||Escherichia coli||PNUSAE014140|Pathogen: clinical or host-associated	SRR7191449
PDT000137589.2|SAMN05374547||Escherichia coli||2014C-3348|Pathogen: clinical or host-associated	SRR3829561
PDT000270025.2|SAMN08114927||Escherichia coli||PNUSAE011144|Pathogen: clinical or host-associated	SRR6359243
PDT000366988.1|SAMN09907195||Escherichia coli||PNUSAE017419|Pathogen: clinical or host-associated	SRR7749792
PDT000151477.2|SAMN05827315||Escherichia coli||PNUSAE004546|Pathogen: clinical or host-associated	SRR4345722
PDT000190542.2|SAMN06299311||Escherichia coli||PNUSAE005931|Pathogen: clinical or host-associated	SRR5296212
PDT000295870.2|SAMN08743517||Escherichia coli||PNUSAE012571|Pathogen: clinical or host-associated	SRR6870274
PDT000176663.2|SAMN06186759||Escherichia coli||PNUSAE005536|Pathogen: clinical or host-associated	SRR5152296
PDT000355537.1|SAMN09740591||Escherichia coli||PNUSAE016063|Pathogen: clinical or host-associated	SRR7620641
PDT000387623.1|SAMN10163280||Escherichia coli||PNUSAE018890|Pathogen: clinical or host-associated	SRR7949738
PDT000383977.1|SAMN10112179||Escherichia coli||PNUSAE018439|Pathogen: clinical or host-associated	SRR7894893
PDT000285769.2|SAMN08499928||Escherichia coli||PNUSAE012067|Pathogen: clinical or host-associated	SRR6689543
PDT000280712.2|SAMN08379236||Escherichia coli||PNUSAE011914|Pathogen: clinical or host-associated	SRR6490588
PDT000367752.1|SAMN09925344||Escherichia coli||PNUSAE017108|Pathogen: clinical or host-associated	SRR7759863
PDT000235278.2|SAMN07508562||Escherichia coli||PNUSAE008811|Pathogen: clinical or host-associated	SRR5951627
PDT000359226.1|SAMN09779911||Escherichia coli||PNUSAE016579|Pathogen: clinical or host-associated	SRR7656230
PDT000289131.2|SAMN08595461||Escherichia coli||PNUSAE012022|Pathogen: clinical or host-associated	SRR6767325
PDT000084055.2|SAMN03856951||Escherichia coli|E. coli O186:H2|PNUSAE000983|Pathogen: clinical or host-associated	SRR2481192
PDT000367192.1|SAMN09910482||Escherichia coli||PNUSAE017085|Pathogen: clinical or host-associated	SRR7752812
PDT000235719.2|SAMN07522653||Escherichia coli||PNUSAE008815|Pathogen: clinical or host-associated	SRR5958591
PDT000151505.2|SAMN04497515||Escherichia coli|E. coli O186:H2||Pathogen: clinical or host-associated	SRR4346749
PDT000307892.2|SAMN08964479||Escherichia coli||PNUSAE013192|Pathogen: clinical or host-associated	SRR7050066
PDT000306768.2|SAMN08941088||Escherichia coli||PNUSAE012994|Pathogen: clinical or host-associated	SRR7012949
PDT000307489.2|SAMN08963228||Escherichia coli||PNUSAE013239|Pathogen: clinical or host-associated	SRR7048441
PDT000069410.2|SAMN03755587||Escherichia coli|E. coli O186:H2|PNUSAE000540|Pathogen: clinical or host-associated	SRR2095943
PDT000333282.1|SAMN09462888||Escherichia coli|Escherichia coli|553881|Pathogen: environmental/food/other	SRR7401643
PDT000242614.2|SAMN07638440||Escherichia coli||PNUSAE009016|Pathogen: clinical or host-associated	SRR6058004
PDT000173984.2|SAMN06145423||Escherichia coli||PNUSAE004934|Pathogen: clinical or host-associated	SRR5125644
PDT000131027.2|SAMN05001381||Escherichia coli|E. coli O186:H2|PNUSAE002960|Pathogen: clinical or host-associated	SRR3540712
PDT000233654.2|SAMN07490118||Escherichia coli||PNUSAE008880|Pathogen: clinical or host-associated	SRR5934646
PDT000242754.2|SAMN07666432||Escherichia coli||PNUSAE009622|Pathogen: clinical or host-associated	SRR6060718
PDT000184478.2|SAMN06250943||Escherichia coli|||Pathogen: clinical or host-associated	SRR5223014
PDT000205739.2|SAMN06842022||Escherichia coli||PNUSAE006820|Pathogen: clinical or host-associated	SRR5486143
PDT000114999.2|SAMN04558436||Escherichia coli|E. coli O186:H2|2015C-3925|Pathogen: clinical or host-associated	SRR3231646
PDT000303773.2|SAMN08875145||Escherichia coli||PNUSAE013026|Pathogen: clinical or host-associated	SRR6954236
PDT000239608.2|SAMN07604287||Escherichia coli||PNUSAE008681|Pathogen: clinical or host-associated	SRR6015205
PDT000257985.2|SAMN07822234||Escherichia coli||PNUSAE010471|Pathogen: clinical or host-associated	SRR6216429
PDT000356212.1|SAMN09752989||Escherichia coli||PNUSAE016030|Pathogen: clinical or host-associated	SRR7631802
PDT000184440.2|SAMN06214644||Escherichia coli||PNUSAE005593|Pathogen: clinical or host-associated	SRR5222957
PDT000237102.2|SAMN07532270||Escherichia coli||PNUSAE008788|Pathogen: clinical or host-associated	SRR5983086
PDT000259538.2|SAMN07823200||Escherichia coli||PNUSAE010498|Pathogen: clinical or host-associated	SRR6237777
PDT000084219.2|SAMN03763788||Escherichia coli|E. coli O186:H2|PNUSAE000719|Pathogen: clinical or host-associated	SRR2481356
PDT000310666.2|SAMN09005842||Escherichia coli||PNUSAE013593|Pathogen: clinical or host-associated	SRR7086618
PDT000230810.2|SAMN07440468||Escherichia coli||PNUSAE007654|Pathogen: clinical or host-associated	SRR5890759,SRR5890760
PDT000359282.1|SAMN09779987||Escherichia coli||PNUSAE015475|Pathogen: clinical or host-associated	SRR7656621
PDT000125569.2|SAMN04621365||Escherichia coli|Isolate to CDC:Isolate to CDC|PNUSAE002323|Pathogen: clinical or host-associated	SRR3394851
PDT000259860.2|SAMN07949760||Escherichia coli||PNUSAE010422|Pathogen: clinical or host-associated	SRR6242082
PDT000084212.2|SAMN03782121||Escherichia coli|E. coli O103:Pending|PNUSAE000728|Pathogen: clinical or host-associated	SRR2481349
PDT000134042.2|SAMN05199469||Escherichia coli|E. coli O103:Undetermined||Pathogen: clinical or host-associated	SRR3657546
PDT000306764.2|SAMN08941080||Escherichia coli||PNUSAE012964|Pathogen: clinical or host-associated	SRR7012945
PDT000040372.5|SAMN02991217||Escherichia coli|E. coli O103:NM||Pathogen: clinical or host-associated	SRR1569999
PDT000276406.2|SAMN08299192||Escherichia coli||PNUSAE011570|Pathogen: clinical or host-associated	SRR6445107
PDT000096842.2|SAMN04240355||Escherichia coli|E. coli O103:Pending|PNUSAE001677|Pathogen: clinical or host-associated	SRR2982206
PDT000082089.2|SAMN03976002||Escherichia coli|E. coli O103:Pending|PNUSAE001238|Pathogen: clinical or host-associated	SRR2177981
PDT000126001.2|SAMN04870285||Escherichia coli||FSIS1500900|Pathogen: environmental/food/other	SRR3405473
PDT000143251.2|SAMN05468065||Escherichia coli||PNUSAE003865|Pathogen: clinical or host-associated	SRR3997556
PDT000127749.2|SAMN04881419||Escherichia coli|E. coli O103:Pending|PNUSAE002604|Pathogen: clinical or host-associated	SRR3457690
PDT000230567.2|SAMN07440310||Escherichia coli||FSIS1703030|Pathogen: environmental/food/other	SRR5890295
PDT000357155.1|SAMN09763507||Escherichia coli||PNUSAE016186|Pathogen: clinical or host-associated	SRR7641388
PDT000373150.1|SAMN09990665||Escherichia coli||PNUSAE017522|Pathogen: clinical or host-associated	SRR7806313
PDT000193099.2|SAMN06563294||Escherichia coli||PNUSAE006165|Pathogen: clinical or host-associated	SRR5342873
PDT000203379.2|SAMN06738276||Escherichia coli||PNUSAE006679|Pathogen: clinical or host-associated	SRR5457762
PDT000302835.2|SAMN08832933||Escherichia coli||PNUSAE012800|Pathogen: clinical or host-associated	SRR6927275
PDT000081895.2|SAMN03996897||Escherichia coli|E. coli O103:H2|PNUSAE001210|Pathogen: clinical or host-associated	SRR2177966
PDT000124926.2|SAMN04606312||Escherichia coli||PNUSAE002749|Pathogen: clinical or host-associated	SRR3371874
PDT000151424.2|SAMN05833226||Escherichia coli||PNUSAE004630|Pathogen: clinical or host-associated	SRR4345524
PDT000197052.2|SAMN06624388||Escherichia coli||PNUSAE006329|Pathogen: clinical or host-associated	SRR5367694
PDT000387025.1|SAMN10146766||Escherichia coli|Escherichia coli|611444|Pathogen: environmental/food/other	SRR7943932
PDT000096825.2|SAMN04230439||Escherichia coli|Pending:Undetermined|PNUSAE001685|Pathogen: clinical or host-associated	SRR2982186
PDT000359150.1|SAMN09779838||Escherichia coli||PNUSAE016705|Pathogen: clinical or host-associated	SRR7656154
PDT000201125.2|SAMN06677638||Escherichia coli||PNUSAE006529|Pathogen: clinical or host-associated	SRR5434893
PDT000124984.2|SAMN04571204||Escherichia coli|E. coli O103:Pending|PNUSAE002591|Pathogen: clinical or host-associated	SRR3372024
PDT000144497.2|SAMN05557868||Escherichia coli||PNUSAE003851|Pathogen: clinical or host-associated	SRR4032987
PDT000366346.1|SAMN09880126||Escherichia coli||PNUSAE017036|Pathogen: clinical or host-associated	SRR7739551
PDT000295971.2|SAMN08743614||Escherichia coli||PNUSAE012496|Pathogen: clinical or host-associated	SRR6870580
PDT000297041.2|SAMN08774140||Escherichia coli||PNUSAE012488|Pathogen: clinical or host-associated	SRR6880683
PDT000342258.1|SAMN09622872||Escherichia coli||PNUSAE015128|Pathogen: clinical or host-associated	SRR7477739
PDT000145381.2|SAMN05578040||Escherichia coli||PNUSAE003982|Pathogen: clinical or host-associated	SRR4054769
PDT000267467.2|SAMN08057729||Escherichia coli||PNUSAE010431|Pathogen: clinical or host-associated	SRR6326147
PDT000145409.2|SAMN05579902||Escherichia coli||PNUSAE003753|Pathogen: clinical or host-associated	SRR4054797
PDT000161429.2|SAMN06030896||Escherichia coli||PNUSAE004831|Pathogen: clinical or host-associated	SRR5031276
PDT000137155.2|SAMN05301330||Escherichia coli||PNUSAE003501|Pathogen: clinical or host-associated	SRR3745460
PDT000352799.1|SAMN09697960||Escherichia coli||PNUSAE015985|Pathogen: clinical or host-associated	SRR7547286
PDT000135812.2|SAMN05272504||Escherichia coli|E. coli O103:Pending|PNUSAE003270|Pathogen: clinical or host-associated	SRR3715671
PDT000366305.1|SAMN09880086||Escherichia coli||PNUSAE016459|Pathogen: clinical or host-associated	SRR7739495
PDT000359243.1|SAMN09779937||Escherichia coli||PNUSAE016586|Pathogen: clinical or host-associated	SRR7656247
PDT000125038.2|SAMN04621643||Escherichia coli|E. coli O103:Pending|PNUSAE002317|Pathogen: clinical or host-associated	SRR3372221
PDT000065506.2|SAMN03734590||Escherichia coli|E. coli O103:Pending|PNUSAE000596|Pathogen: clinical or host-associated	SRR2043352
PDT000227350.2|SAMN07407930||Escherichia coli||PNUSAE007656|Pathogen: clinical or host-associated	SRR5870945
PDT000285787.2|SAMN08499967||Escherichia coli||PNUSAE011966|Pathogen: clinical or host-associated	SRR6689561
PDT000260745.2|SAMN07967453||Escherichia coli|||Pathogen: clinical or host-associated	SRR6252853
PDT000311688.2|SAMN09074514||Escherichia coli||PNUSAE013689|Pathogen: clinical or host-associated	SRR7119787
PDT000295834.2|SAMN08743475||Escherichia coli||PNUSAE012611|Pathogen: clinical or host-associated	SRR6870177
PDT000313058.2|SAMN09112670||Escherichia coli||PNUSAE013810|Pathogen: clinical or host-associated	SRR7145689
PDT000141144.2|SAMN05323709||Escherichia coli|E. coli O103:Pending|PNUSAE003474|Pathogen: clinical or host-associated	SRR3957010
PDT000198978.2|SAMN06662090||Escherichia coli||PNUSAE006157|Pathogen: clinical or host-associated	SRR5400332
PDT000384078.1|SAMN10112281||Escherichia coli||PNUSAE017888|Pathogen: clinical or host-associated	SRR7895037
PDT000309834.2|SAMN08996111||Escherichia coli||PNUSAE013355|Pathogen: clinical or host-associated	SRR7074957
PDT000163023.3|SAMN05894818||Escherichia coli||PNUSAE004736|Pathogen: clinical or host-associated	SRR5054531
PDT000264768.2|SAMN07977269||Escherichia coli||PNUSAE010686|Pathogen: clinical or host-associated	SRR6293281
PDT000136737.2|SAMN05294077||Escherichia coli||PNUSAE003460|Pathogen: clinical or host-associated	SRR3727867
PDT000222047.2|SAMN07197383||Escherichia coli||PNUSAE007343|Pathogen: clinical or host-associated	SRR5788471
PDT000215136.2|SAMN05570637||Escherichia coli||PNUSAE003977|Pathogen: clinical or host-associated	SRR5643040
PDT000212391.2|SAMN07135104||Escherichia coli||PNUSAE007063|Pathogen: clinical or host-associated	SRR5588529
PDT000313402.2|SAMN09198390||Escherichia coli||PNUSAE013599|Pathogen: clinical or host-associated	SRR7155581
PDT000214034.2|SAMN07152134||Escherichia coli||PNUSAE006774|Pathogen: clinical or host-associated	SRR5632995
PDT000338807.1|SAMN09519440||Escherichia coli||PNUSAE015192|Pathogen: clinical or host-associated	SRR7456297
PDT000115466.2|SAMN04568162||Escherichia coli|O103|93294|Pathogen: clinical or host-associated	SRR3241981
PDT000132114.2|SAMN05170889||Escherichia coli|O103:H2|185915|Pathogen: clinical or host-associated	SRR3578924
PDT000344872.1|SAMN09637311||Escherichia coli|Escherichia coli|468942|Pathogen: environmental/food/other	SRR7505871
PDT000115428.2|SAMN04567970||Escherichia coli|O103|65938|Pathogen: clinical or host-associated	SRR3241110
PDT000325168.1|SAMN09380390||Escherichia coli|Escherichia coli|492537|Pathogen: environmental/food/other	SRR7277768
PDT000321588.1|SAMN09284722||Escherichia coli|Escherichia coli|423145|Pathogen: environmental/food/other	SRR7236600
PDT000115440.2|SAMN04567982||Escherichia coli|O103|65946|Pathogen: clinical or host-associated	SRR3241845
PDT000324581.1|SAMN09375696||Escherichia coli||PNUSAE014699|Pathogen: clinical or host-associated	SRR7271417
PDT000327949.1|SAMN09395310||Escherichia coli|Escherichia coli|433534|Pathogen: environmental/food/other	SRR7291013
PDT000132025.2|SAMN05170797||Escherichia coli|O103|154819|Pathogen: clinical or host-associated	SRR3578637
PDT000162964.3|SAMN05978632||Escherichia coli||PNUSAE004962|Pathogen: clinical or host-associated	SRR5054382
PDT000326152.1|SAMN09387452||Escherichia coli|Escherichia coli|363480|Pathogen: environmental/food/other	SRR7285487
PDT000233974.2|SAMN07455896||Escherichia coli||PNUSAE008734|Pathogen: clinical or host-associated	SRR5939825
PDT000132399.2|SAMN05171905||Escherichia coli|O103|166334|Pathogen: clinical or host-associated	SRR3581457
PDT000084136.2|SAMN03846975||Escherichia coli|E. coli O103:H2|PNUSAE000902|Pathogen: clinical or host-associated	SRR2481252
PDT000083241.2|SAMN04013198||Escherichia coli|E. coli O103:Undetermined|PNUSAE001273|Pathogen: clinical or host-associated	SRR2417039
PDT000096924.2|SAMN04271285||Escherichia coli|E. coli O103:H2|PNUSAE001709|Pathogen: clinical or host-associated	SRR2982173
PDT000084076.2|SAMN03940856||Escherichia coli|E. coli O103:Pending|PNUSAE000934|Pathogen: clinical or host-associated	SRR2481216
PDT000097027.2|SAMN04330109||Escherichia coli|O103|FSIS1505059|Pathogen: environmental/food/other	SRR2986090
PDT000227575.2|SAMN07370885||Escherichia coli||PNUSAE007409|Pathogen: clinical or host-associated	SRR5875941
PDT000266788.2|SAMN08051644||Escherichia coli||PNUSAE010932|Pathogen: clinical or host-associated	SRR6317428
PDT000385944.1|SAMN10138933||Escherichia coli||PNUSAE018645|Pathogen: clinical or host-associated	SRR7909711
PDT000235049.2|SAMN07509528||Escherichia coli||PNUSAE008427|Pathogen: clinical or host-associated	SRR5949039
PDT000163377.3|SAMN06043861||Escherichia coli||PNUSAE005101|Pathogen: clinical or host-associated	SRR5057752
PDT000132452.2|SAMN05176256||Escherichia coli|E. coli O103:Pending|PNUSAE003126|Pathogen: clinical or host-associated	SRR3587087
PDT000085623.2|SAMN03783310||Escherichia coli|E. coli O103:H2|PNUSAE000813|Pathogen: clinical or host-associated	SRR2550331
PDT000096917.2|SAMN04279095||Escherichia coli|Pending:Pending|PNUSAE001721|Pathogen: clinical or host-associated	SRR2982154
PDT000084098.2|SAMN03799828||Escherichia coli|E. coli O103:H2|PNUSAE000898|Pathogen: clinical or host-associated	SRR2481247
PDT000084961.2|SAMN04116065||Escherichia coli|E. coli O103:Pending|PNUSAE000654|Pathogen: clinical or host-associated	SRR2535180
PDT000077508.1|SAMN03455834|GCA_001191105.1|Escherichia coli|103:H2|CFSAN026819|Pathogen: clinical or host-associated	
PDT000151456.2|SAMN05860981||Escherichia coli|||Pathogen: clinical or host-associated	SRR4345656
PDT000082120.2|SAMN03945208||Escherichia coli|E. coli O103:Pending|PNUSAE001103|Pathogen: clinical or host-associated	SRR2178070
PDT000384077.1|SAMN10112292|GCA_003917095.1|Escherichia coli||PNUSAE018507|Pathogen: clinical or host-associated	SRR7895036
PDT000151509.2|SAMN04913832||Escherichia coli|E. coli O103:H2|PNUSAE002245|Pathogen: clinical or host-associated	SRR4346753
PDT000081119.2|SAMN03965349||Escherichia coli|E. coli O103:H2|PNUSAE001179|Pathogen: clinical or host-associated	SRR2155430
PDT000102898.2|SAMN04156583||Escherichia coli|E. coli O103:H2|PNUSAE001509|Pathogen: clinical or host-associated	SRR3113874
PDT000212341.2|SAMN07135361||Escherichia coli|||Pathogen: clinical or host-associated	SRR5588105
PDT000311112.2|SAMN09012102||Escherichia coli||PNUSAE013577|Pathogen: clinical or host-associated	SRR7094182
PDT000084062.2|SAMN03893524||Escherichia coli|E. coli O103:H2|PNUSAE000967|Pathogen: clinical or host-associated	SRR2481201
PDT000259779.2|SAMN07838916||Escherichia coli||PNUSAE010377|Pathogen: clinical or host-associated	SRR6241952
PDT000120011.2|SAMN04569065||Escherichia coli|E. coli O103:H2|PNUSAE002406|Pathogen: clinical or host-associated	SRR3278973
PDT000252762.2|SAMN07771483||Escherichia coli||PNUSAE009828|Pathogen: clinical or host-associated	SRR6177986
PDT000279544.2|SAMN08332044||Escherichia coli|||Pathogen: clinical or host-associated	SRR6484762
PDT000127708.2|SAMN04893584||Escherichia coli|E. coli O103:Pending|PNUSAE002878|Pathogen: clinical or host-associated	SRR3457637
PDT000357187.1|SAMN09763589||Escherichia coli||PNUSAE015911|Pathogen: clinical or host-associated	SRR7641420
PDT000243707.2|SAMN07624155||Escherichia coli||PNUSAE009560|Pathogen: clinical or host-associated	SRR6072227
PDT000305200.2|SAMN08915382||Escherichia coli||PNUSAE013018|Pathogen: clinical or host-associated	SRR6982996
PDT000134069.2|SAMN05033861||Escherichia coli|E. coli O103:Undetermined||Pathogen: clinical or host-associated	SRR3657576
PDT000150678.2|SAMN05806151||Escherichia coli||PNUSAE004468|Pathogen: clinical or host-associated	SRR4299819
PDT000264791.2|SAMN07978196||Escherichia coli||PNUSAE010791|Pathogen: clinical or host-associated	SRR6293306
PDT000334426.1|SAMN09474684||Escherichia coli||PNUSAE014406|Pathogen: clinical or host-associated	SRR7414534
PDT000191199.1|SAMN06220131|GCA_002015935.1|Escherichia coli||UMDKSU-2014-5-140E|Pathogen: environmental/food/other	
PDT000184463.2|SAMN06238253||Escherichia coli||PNUSAE005583|Pathogen: clinical or host-associated	SRR5222999
PDT000146041.2|SAMN05511759||Escherichia coli||PNUSAE003882|Pathogen: clinical or host-associated	SRR4095054
PDT000158566.2|SAMN05948807||Escherichia coli||PNUSAE004751|Pathogen: clinical or host-associated	SRR5017122
PDT000333925.1|SAMN09466979|GCA_004182595.1|Escherichia coli|Escherichia coli|336945|Pathogen: environmental/food/other	SRR7407920
PDT000385975.1|SAMN10139022||Escherichia coli||PNUSAE018476|Pathogen: clinical or host-associated	SRR7909747
PDT000235303.2|SAMN07486984||Escherichia coli||PNUSAE008851|Pathogen: clinical or host-associated	SRR5951654,SRR5951662
PDT000373149.1|SAMN09990638||Escherichia coli||PNUSAE017770|Pathogen: clinical or host-associated	SRR7806312
PDT000221610.2|SAMN07255260||Escherichia coli|||Pathogen: clinical or host-associated	SRR5765288
PDT000125997.2|SAMN04870298||Escherichia coli||FSIS1501100|Pathogen: environmental/food/other	SRR3405411
PDT000270104.2|SAMN08125896||Escherichia coli||PNUSAE011132|Pathogen: clinical or host-associated	SRR6359326
PDT000066894.2|SAMN03761417||Escherichia coli|E. coli O103:Undetermined|PNUSAE000648|Pathogen: clinical or host-associated	SRR2056420
PDT000307891.2|SAMN08964483||Escherichia coli||PNUSAE013306|Pathogen: clinical or host-associated	SRR7050064
PDT000387717.1|SAMN10170521||Escherichia coli||PNUSAE018776|Pathogen: clinical or host-associated	SRR7958526
PDT000197119.2|SAMN05916191||Escherichia coli||PNUSAE004682|Pathogen: clinical or host-associated	SRR5368983
PDT000098739.2|SAMN04195692||Escherichia coli|E. coli O103:Undetermined|PNUSAE001563|Pathogen: clinical or host-associated	SRR3040523
PDT000329845.1|SAMN09428935||Escherichia coli||PNUSAE013933|Pathogen: clinical or host-associated	SRR7346140
PDT000097029.2|SAMN04330110||Escherichia coli|O103|FSIS1505060|Pathogen: environmental/food/other	SRR2986114
PDT000237123.2|SAMN07523094||Escherichia coli||PNUSAE009104|Pathogen: clinical or host-associated	SRR5985184
PDT000112492.2|SAMN04521194||Escherichia coli||PNUSAE002365|Pathogen: clinical or host-associated	SRR3205829
PDT000242819.2|SAMN07624718||Escherichia coli||PNUSAE009569|Pathogen: clinical or host-associated	SRR6060978
PDT000101113.2|SAMN04358336||Escherichia coli||PNUSAE001956|Pathogen: clinical or host-associated	SRR3068749
PDT000250857.2|SAMN07760919||Escherichia coli||PNUSAE010249|Pathogen: clinical or host-associated	SRR6164700
PDT000289040.2|SAMN08595220||Escherichia coli||PNUSAE012275|Pathogen: clinical or host-associated	SRR6766801
PDT000084033.2|SAMN03893527||Escherichia coli|E. coli O103:H2|PNUSAE001013|Pathogen: clinical or host-associated	SRR2481132
PDT000325494.1|SAMN09382740||Escherichia coli||PNUSAE014687|Pathogen: clinical or host-associated	SRR7280770
PDT000054726.2|SAMN03462352||Escherichia coli|E. coli O103:HNT|PNUSAE000436|Pathogen: clinical or host-associated	SRR1964560
PDT000190551.2|SAMN06283451||Escherichia coli||PNUSAE005850|Pathogen: clinical or host-associated	SRR5296221
PDT000247563.2|SAMN07509532||Escherichia coli||PNUSAE008433|Pathogen: clinical or host-associated	SRR6131599
PDT000145391.2|SAMN05603580||Escherichia coli||PNUSAE003925|Pathogen: clinical or host-associated	SRR4054779
PDT000227384.2|SAMN07375738||Escherichia coli||PNUSAE008347|Pathogen: clinical or host-associated	SRR5870996
PDT000198225.2|SAMN06624284||Escherichia coli||TX-ACF1700608|Pathogen: environmental/food/other	SRR5386733
PDT000111287.2|SAMN04521101||Escherichia coli||FSIS1605819|Pathogen: environmental/food/other	SRR3194369
PDT000277153.2|SAMN08326937||Escherichia coli||PNUSAE011637|Pathogen: clinical or host-associated	SRR6456788
PDT000132462.2|SAMN05010855||Escherichia coli||PNUSAE003137|Pathogen: clinical or host-associated	SRR3587101
PDT000338830.1|SAMN09519439||Escherichia coli||PNUSAE015194|Pathogen: clinical or host-associated	SRR7456320
PDT000126421.2|SAMN04870891||Escherichia coli|E. coli O103:Isolate to CDC|PNUSAE002825|Pathogen: clinical or host-associated	SRR3410206
PDT000191212.1|SAMN06220111|GCA_002016195.1|Escherichia coli||UMDKSU-2014-5-1253A|Pathogen: environmental/food/other	
PDT000354860.1|SAMN09725173||Escherichia coli||PSU-0806|Pathogen: environmental/food/other	SRR7613561
PDT000092283.2|SAMN04208150||Escherichia coli|O103|FSIS1504620|Pathogen: environmental/food/other	SRR2815174
PDT000303569.2|SAMN08872688||Escherichia coli||PNUSAE012875|Pathogen: clinical or host-associated	SRR6949563
PDT000351806.1|SAMN09691742||Escherichia coli||PNUSAE015786|Pathogen: clinical or host-associated	SRR7540722
PDT000360356.1|SAMN09787676||Escherichia coli||PNUSAE016873|Pathogen: clinical or host-associated	SRR7664182
PDT000208171.2|SAMN06887326||Escherichia coli||PNUSAE006891|Pathogen: clinical or host-associated	SRR5516016
PDT000337010.1|SAMN09489791||Escherichia coli||PNUSAE015067|Pathogen: clinical or host-associated	SRR7439139
PDT000069402.3|SAMN03840331||Escherichia coli|E. coli O103:Undetermined|PNUSAE000556|Pathogen: clinical or host-associated	SRR2121033
PDT000302796.2|SAMN08832817||Escherichia coli||PNUSAE012828|Pathogen: clinical or host-associated	SRR6927236
PDT000191665.2|SAMN06481896||Escherichia coli||PNUSAE006128|Pathogen: clinical or host-associated	SRR5329226
PDT000235045.2|SAMN07509523||Escherichia coli||PNUSAE008422|Pathogen: clinical or host-associated	SRR5949033
PDT000337042.1|SAMN09490016||Escherichia coli||PNUSAE014803|Pathogen: clinical or host-associated	SRR7439178
PDT000221989.2|SAMN07224227||Escherichia coli||PNUSAE007439|Pathogen: clinical or host-associated	SRR5787731
PDT000334197.1|SAMN09474340||Escherichia coli||PNUSAE014310|Pathogen: clinical or host-associated	SRR7413736
PDT000321914.1|SAMN09289790||Escherichia coli||PNUSAE014283|Pathogen: clinical or host-associated	SRR7244094
